label,Message,clean_Message
1,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only,urgent mobil number award bonu caller prize call land line valid hr
0,Teh maaf kalau teteh sibuk gpp nanti bayar besok aja pas pengiriman ,teh maaf teteh sibuk tidak-apa-apa bayar besok pas kirim
0,Wat uniform? In where get?,wat uniform get
0,Ini adalah bagian dari memeriksa IQ,periksa iq
1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,urgent pleas call landlin abta complimentari tenerif holiday cash await collect sae tc box cwwx ppm
1,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,monthlysubscriptionpmsg maxmonth tcsc web age stop text stop
1,"Yuk Ikuti akun dakwah, caranya: ketik IKUT [spasi] AkuCintaIslam kirim ke 082110001021.",yuk ikut akun dakwah ketik spasi akucintaislam kirim
1,"Anda memiliki pengagum rahasia. REVEAL siapa yang menganggap U R begitu istimewa. Hubungi 09065174042. Untuk memilih keluar Reply REVEAL STOP. 1,50 per msg recd. Perawatan cust 07821230901",milik kagum rahasia reveal anggap r istimewa hubung pilih reply reveal stop recd awat cust
0,"Pikiran Luar Biasa – ""Bersyukurlah bahwa Anda tidak memiliki semua yang Anda inginkan. Itu berarti Anda masih memiliki kesempatan untuk menjadi lebih bahagia besok daripada Anda hari ini. "": -)",pikir syukur milik milik sempat bahagia besok
1,"SLMT!-No Anda M-dpt 1-unit Mobil all New AVANZA,Dari TELKOMSELpoin PIN_pmenan anda b89c7h9)U/info Lengkap kunjungi: www.telkomselpoin-777.pusku.com",slmtno mdpt unit mobil all new avanzadari telkomselpoin pin pmenan bchuinfo lengkap kunjung
1,MSG GRATIS: Kami menagih nomor ponsel Anda secara tidak sengaja dari shortcode 83332.Please hubungi 08081263000 untuk memiliki biaya dikembalikan. Panggilan ini akan bebas dari telepon rumah BT,gratis tagih nomor ponsel sengaja shortcode mohon hubung milik biaya kembali panggil bebas telepon rumah bt
0,Hanya memeriksa Anda. Benar-benar rindu melihat Yeremia. Semoga bulan Anda menyenangkan,periksa benarbenar rindu yeremia moga senang
1,5p 4 alfie Moon's Children in need song on your mob. Beri tahu m8s Anda. Txt Tone amal ke 8007 untuk Nokia atau Poly amal untuk polys: zed 08701417012 keuntungan 2 amal.,p alfie moons children in butuh song on your mob ms txt tone amal nokia poly amal polys zed untung amal
0,She's borderline but yeah whatever.,she borderlin yeah whatev
1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",custom servic announc recent tri make deliveri unabl pleas call reschedul ref
1,"LookAtMe!: Terima kasih atas pembelian klip video dari LookAtMe!, Anda telah dikenakan biaya 35p. Pikirkan Anda bisa melakukan yang lebih baik? Mengapa tidak mengirim video dalam MMSto 32323.",lookatme terima kasih beli klip video lookatme kena biaya p pikir kirim video mmsto
1,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,discount code rp stop messag repli stop custom servic
0,I place all ur points on e cultures module already.,place point e cultur modul alreadi
0,K..i deleted my contact that why?,ki delet contact
1,"PESAN RESMI DARI PT3CARE berkat isi ulang pulsa No. anda RESMI mendapatkan hadiah.Rp. 100 juta dari 3CARE dengan PIN. pemenang anda (b8337h9) u/info klik, www.hadiahlpt3care959.blogspot.com",pesan resmi ptcare berkat isi ulang pulsa nomor resmi hadiahrp juta care pin menang bh uinfo klik
0,Apa yang Anda lakukan?bagaimana kabarmu?,lakukanbagaimana kabar
0,How much is blackberry bold2 in nigeria.,much blackberri bold nigeria
0,"Jadi periksa kesalahan Anda dan jika Anda mengalami kesulitan, lakukan koreksi.",periksa salah alami sulit laku koreksi
1,SMS AUCTION - A BRAND NEW Nokia 7250 naik 4 lelang hari ini! Lelang GRATIS 2 bergabung &; ambil bagian! Txt NOKIA ke 86021 sekarang! HG/Suite342/2Baris Darat/W1J6HL,sms auction a brand new nokia lelang lelang gratis gabung ambil txt nokia hgsuitebaris daratwjhl
0,Shall call now dear having food,shall call dear food
0,Oh Howda gud gud.. Mathe en samachara chikku:-),oh howda good good math en samachara chikku
0,She's fine. Sends her greetings,she fine send greet
0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,havent mu ask st wat meet lunch den n meet alreadi lor wan go ask da ge st confirm w asap
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",contract mobil mnth latest motorola nokia etc free doubl min text orang tariff text ye callback remov record
1,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",congratul thank good friend xma prize claim easi call p per minut btnationalr
1,"Surat Keputusan dari Tri Care INDONESIA No.XV/2016 PIN_PEMENANG ANDA.HH25H77 Mendapatkan Hadiah 1 Unit Mobil Honda Jazz RS,U/Info Klik:http//tri-2016.webnode.com/",surat putus tri care indonesia noxv pin menang andahhh hadiah unit mobil honda jazz rsuinfo klikhttptriwebnodecom
1,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,receiv week tripl echo rington shortli enjoy
1,"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",urgent mobil award bonu caller prize final attempt contact call
1,"U dikalahkan oleh simonwatson5120 di Shinco DVD Plyr. 2 BID lagi, kunjungi SMS. ac/smsrewards 2 akhiri pemberitahuan tawaran, balas BERAKHIR",kalah simonwatson shinco dvd plyr bid kunjung sms acsmsrewards pemberitahuan tawar balas
0,Yeah we do totes. When u wanna?,yeah tote wanna
0,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh.",guy flash go call call madam take care oh
1,"Di transfer saja Uang'nya ke rekening BNI ini, a/n. ISMAWATI. Rek: 0248147033. SMS saja klo sdh kirim.",transfer uang rekening bni an ismawati rek sms kirim
0,HAPPY NEW YEAR MY NO.1 MAN,happi new year man
0,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,okay name price long legal wen pick ave x am xx
0,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,stop call everyon say might cancer throat hurt talk cant answer everyon call get one call im babysit monday
1,LORD OF THE RINGS: RETURN OF THE KING di toko SEKARANG! BALAS LOTR sebelum 2 Juni 4 Kesempatan 2 MENANG LOTR CD soundtrack StdTxtRate. Balas STOP untuk mengakhiri txts,lord of the rings return of the king toko balas lotr juni sempat menang lotr cd soundtrack stdtxtrate balas stop txts
1,FreeMsg: Txt: CALL to No: 86888 & klaim hadiah Anda berupa 3 jam waktu bicara untuk digunakan dari ponsel Anda sekarang! Berlangganan6GBP/mnth inc 3hrs 16 stop?txtStop,freemsg txt telepon nomor klaim hadiah jam bicara ponsel berlangganangbpmnth inc stoptxtstop
1,SWASTA! Laporan Rekening 2003 Anda untuk <fone no> menunjukkan 800 poin S. I. M. yang belum ditebus. Kode Pengenal 08715203656 Panggilan: 42049 kedaluwarsa 26/10/04,swasta lapor rekening fone nomor poin s i m tebus kode kenal panggil kedaluwarsa
0,Wah iya dy?haha sabar bgt anaknya teh jd we aku yg gtau diri ngomong seenaknya :(,iya dyhaha sabar banget anak teh we gtau ngomong
0,Jadi Ã 1/4 akan mengirimkan da proyek tmr ritus?,kirim da proyek tmr ritus
1,"MENDESAK! Ponsel Anda No 077xxx MEMENANGKAN Hadiah Pemanggil Bonus Â £ 2.000 pada 02/06/03! Ini adalah upaya ke-2 untuk menghubungi ANDA! Hubungi 09066362206 secepatnya! BOX97N7QP, 150ppm",desak ponsel nomor xxx menang hadiah panggil bonus upaya hubung hubung cepat boxnqp ppm
1,"HOT LIVE FANTASIES hubungi sekarang 08707509020 Hanya 20p per menit NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",hot live fantasies hubung p menit ntt ltd po box croydon wb k
0,Eh u kirim salah lar ...,eh kirim salah lar
0,Oh ya aku bisa bicara txt 2 u tidak! Hmm. Apakah Anda mendapatkan email?,oh ya bicara txt hmm email
1,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,congratul week competit draw prize claim call b tcsstop sm ppm
0,You know what hook up means right?,know hook mean right
0,Are you willing to go for aptitude class.,will go aptitud class
1,Knock Knock Txt yang ada ke 80082 untuk memasukkan r undian mingguan 4 voucher hadiah Â £ 250 4 toko pilihan tahun. S&K www.tkls.com usia 16 hingga stoptxtstopÂ£1.50/minggu,knock knock txt masuk r undi minggu voucher hadiah toko pilih sk usia stoptxtstop minggu
0,"Dari pt gagas, pt ixindo, pt bima data pratama, sma sukarnohatta, sma purwakarta, smk pgi, sma swamedia kang",pt gagas pt ixindo pt bima data pratama sma sukarnohatta sma purwakarta smk pagi sma swamedia kang
0,"Oh! Setengah jam jauh lebih lama di Suriah daripada Kanada, eh? Wow Anda harus mendapatkan lebih banyak pekerjaan yang dilakukan dalam sehari daripada kami dengan semua waktu ekstra itu! *menyeringai*",oh jam suriah kanada eh wow kerja hari ekstra seringai
1,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",freemsg hey darl week word back id like fun still tb ok xxx std chg send rcv
0,"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu",pas ngomong langsung diem ya nuy kikuk diomongin
1,"Gratis 120 menit Nelpon ke Sesama Indosat, 120 SMS ke Sesama Indosat&12 MB Internet slma 12 JAM tiap Isi Ulang 12 Rb.IsiUlang pulsamu 12Rb &Nikmati GRATISANnya",gratis menit telpon indosat sms indosat mbak internet slma jam isi ulang rbisiulang pulsa rb nikmat gratis
1,"Terima kasih atas suaranya. Sekarang bernyanyi bersama bintang-bintang dengan Karaoke di ponsel Anda. Untuk tautan GRATIS, balas saja dengan SING sekarang.",terima kasih suara nyanyi bintangbintang karaoke ponsel taut gratis balas sing
0,"Yetunde saya di kelas, bisakah Anda tidak mengalirkan air di atasnya untuk membuatnya baik-baik saja. Tolong sekarang.",yetunde kelas alir air atas buat baikbaik tolong
0,Lol ok. Aku akan merebut dompetnya juga.,tertawa ok rebut dompet
0,Oh oke..,oh oke
1,"YTH,MIitra Silahkan cek poin anda dan tukarkan ke admin kami dengan format PO.PIN kirim ke +62xxxxxxxxxx",ythmiitra silah cek poin tukar admin format popin kirim xxxxxxxxxx
0,Hey we can go jazz power yoga hip hop kb and yogasana ,hey go jazz power yoga hip hop kb yogasana
0,Iyalah makin malam makin mahal kek yg suka dijalanan,iya malam mahal suka jalan
0,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,pleas give prometazin syrup ml ltgt min later feed
0,Saya dalam fungsi pernikahan,fungsi nikah
1,UR memberikan City Break dan bisa MENANG Â £ 200 Belanja Musim Panas setiap WK. txt STORE ke 88039. TerampilGme. TsCs087147403231Winawk! Usia 16 â £ 1.50perWKsub,ur city break menang belanja musim panas wk txt store terampilgme tscswinawk usia perwksub
0,Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(,realli tot paper end long ago wat copi ju got use happi lar still haf studi
0,Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,never lei v lazi got wat dat day ü send da url cant work one
1,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,dear subscrib draw gift voucher b enter receipt correct an elvi presley birthday text answer
0,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave... ,tot group mate lucki havent repli wat time ü need leav
0,Oh thats late! Well have a good night and i will give u a call tomorrow. Iam now going to go to sleep night night,oh that late well good night give call tomorrow iam go go sleep night night
0,"Mungkin westshore atau hyde park village, tempat di dekat rumahku?",westshore hyde park village rumah
0,Juga maaaan apakah Anda kehilangan,maaaan hilang
0,Maybe i could get book out tomo then return it immediately ..? Or something.,mayb could get book tomo return immedi someth
1,83039 62735 = Â £ 450 UK Break AccommodationSyarat & ketentuan voucher berlaku. 2 klaim Anda harus memberikan nomor klaim Anda yaitu 15541,uk break accommodationsyarat tentu voucher laku klaim nomor klaim
1,Someonone you know is trying to contact you via our dating service! To find out who it could be call from your mobile or landline 09064015307 BOX334SK38ch ,someonon know tri contact via date servic find could call mobil landlin boxskch
0,"Aku nyata, sayang! Saya ingin mengeluarkan harimau betina batin Anda ...",nyata sayang keluar harimau betina batin
1,MENDESAK! Kami mencoba menghubungi U. Undian hari ini menunjukkan bahwa Anda telah memenangkan hadiah Â £ 800 DIJAMIN. Hubungi 09050001808 dari telepon rumah. Klaim M95. Hanya berlaku 12 jam,desak coba hubung undi menang hadiah jamin hubung telepon rumah klaim m laku jam
1,"Seminar ke Denpasar Bali mewakili kemahasiswaan & kewirausahaan dapat biaya transport Rp 10 juta. Nomor Peserta 100/semnas/9997175/dikti/2011. Direktur Kemahasiswaan DIKTI Prof. Dr. Joko Purwanto, M.Si. Hubungi 081281108799 Wahyudin Zarkasi. No. referensi PTX:001/3591/0100/1572/503",seminar denpasar bal wakil mahasiswa kewirausahaan biaya transport rupiah juta nomor serta semnasdikti direktur mahasiswa dikti prof joko purwanto msi hubung wahyudin zarkasi nomor referensi ptx
1,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05,privat account statement show unredeem bonu point claim call identifi code expir
0,Dalam perjalanan ke sekolah. Bisakah Anda mengirimkan saya nomor ashley,jalan sekolah kirim nomor ashley
0,"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x.",alright babe justthought id sayhey doinnearli endof wk offdam nevamindw hook sn uwant lovejen x
1,"Mudahnya KTA baru untuk pinjaman s/d 200 jt.. bunga 1,5% & gratis asuransi.. copy KTP dan kartu kredit atau slip gaji Hub: mido 021 - 99399003",mudah pinjam sd jt bunga gratis asuransi copy ktp kartu kredit slip gaji hubung mido
1,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.,subscrib best mobil content servic uk per ten day send stop helplin
1,"solusi khusus pemegang kartu kredit, nikmati kredit tanpa angunan dari bank asing 5 - 99 jt = 1,79 % 100 - 150 jt = 1,5% hub: lukman 081586769255 021 - 94828857",solusi khusus pegang kartu kredit nikmat kredit angunan bank asing jt jt hubung lukman
1,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,big brother alert comput select okay cash voucher call ntt po box cro bt landlin cost ppm mobil vari
1,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl.",congrat mobil g videophon call videochat wid mate play java game dload polyph music nolin rentl
0,Eh kita brati kan makan 2 kali ya?malem ini sma bsok pagi bukan?,eh brati makan kali yamalem sma besok pagi
0,I need... Coz i never go before ,need coz never go
0,"Ta-Daaaaa! Aku di rumah sayang, apakah kamu masih bangun?",tadaaaaa rumah sayang bangun
1,"MELEJIT PINTAR,kursus suami-isteri aktifasi smangat bljr&penguatan fungsi i=otak anak agar prestasi mningkat.Telepon 02749447574 atau ketik OK sms ke 081931753240",lejit pintarkursus suamiisteri aktifasi smangat bljrpenguatan fungsi iotak anak prestasi mningkattelepon ketik ok sms
1,"449050000301 You have won a £2,000 price! To claim, call 09050000301.",price claim call
1,SLMT!!! NO anda m-dpt mobil AVANZA dr kartu AS di undi td malam di metro TV pkl : 23.00 wib u/info klik : www.telkomsell.jimdo atau/Hub : 0016285286552555,selamat nomor mdpt mobil avanza kartu as undi malam metro televisi pkl wib uinfo klik atauhub
0,Did u fix the teeth?if not do it asap.ok take care.,fix teethif asapok take care
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,warner villag c colin farrel swat wkend warner villag get free med popcornjust show msgticketkioskvalid c tc kiosk repli soni mre film offer
1,MENDESAK! Nomor Ponsel Anda telah diberikan Hadiah Penelepon Bonus Â £ 2000. Hubungi 09058095201 dari telepon rumah. Hanya berlaku 12 jam,desak nomor ponsel hadiah telepon bonus hubung telepon rumah laku jam
0,Ayam kita menunya banyak bu...ada ayam bakar.kremes. cabe ijo. Lada hitam. Asam manis. Rica rica. Baberque. Untuk isinya nasi.ayam.lalapan.sambal. tempe tahu . air mineral gelas. Bu...maaf bu kita ada paket yang 16rb s/d 19rb. Kalau boleh tau anggaran ibu berapa ya,ayam menu buada ayam bakarkremes cabai hijau lada hitam asam manis rica rica baberque isi nasiayamlalapansambal tempe air mineral gelas bumaaf bu paket rb sd rb tau anggar ya
0,Yg ragu sm bulet/datar atau yg pgn ikutan debat kusir :v,ragu buletdatar ikut debat kusir v
0,Or remind me in a few hrs.,remind hr
1,SMS AUCTION - A BRAND NEW Nokia 7250 naik 4 lelang hari ini! Lelang GRATIS 2 bergabung &; ambil bagian! Txt NOKIA ke 86021 sekarang!,sms auction a brand new nokia lelang lelang gratis gabung ambil txt nokia
0,Lol no. U can trust me.,laugh loud trust
0,Sekarang? Aku akan keluar 4 makan malam segera ..,makan malam
0,I am going to sleep. I am tired of travel.,go sleep tire travel
1,"BIG SALE !!! DISCOUND 40% Z10-4,4jt IPHONE 5 32GB-3,7jt S.NOTE 2-3,8jt CAMERA, LAPTOP dll PIN BB 28AB8391 Call/sms: 0897-9844-777 Kunjungi www.indracell.com",big sale discound zjt iphone gbjt snote jt camera laptop lain pin bb ab callsms kunjung
1,"Pelanggan yth, Anda mendapatkan hadiah ke (2) dari, POIN PLUS PLUS INDOSAT. Pin pemenang: b89c7h9 info pemenang klik www.indosatpoinplus-7887.webs.com",langgan hormat hadiah poin plus plus indosat pin menang bch informasi menang klik
0,Da tanggal lahir saya dalam sertifikat adalah pada bulan april tetapi tanggal sebenarnya adalah hari ini. Tapi jangan publikasikan. Aku akan memberimu suguhan khusus jika kamu merahasiakannya. Bagaimanapun terima kasih atas keinginannya,da tanggal lahir sertifikat april tanggal publikasi beri suguh khusus rahasia terima kasih ingin
0,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(,also fuck famili go rhode island wherev fuck leav alon week new bong gt
0,"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",cetak rundown dkrm email nama nuhun dtgu d prodi cepat menit
1,operator jaringan. Layanan ini gratis. Untuk kunjungan T &; C 80488.biz,operator jaring layan gratis kunjung t c biz
1,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,send logo lover name join heart text love name name mobno eg love adam eve yahoo poboxwwq txtno ad p
1,"Panggil 09095350301 dan kirim gadis-gadis kami ke dalam ekstasi erotis. Hanya 60p / menit. Untuk menghentikan SMS, panggil 08712460324 (nat rate)",panggil kirim gadisgadis ekstasi erotis p menit henti sms panggil nat rate
0,If you r @ home then come down within 5 min,home come within min
0,"Tidak, kami menjual semuanya sehingga kami akan memiliki banyak koin. Kemudian jual koin kami kepada seseorang melalui PayPal. Voila! Uang kembali di kantong kehidupan :)",jual milik koin jual koin paypal voila uang kantong hidup
0,"Selamatkan diri kalian guys, karna ""nikah bareng"" hanyalah kebaperan sesaat #NaonAriDyah",selamat guys nikah bareng kebaperan naonaridyah
0,"Maaf, tidak, ada beberapa hal yang harus dilakukan. mungkin di pub nanti.",maaf pub
0,at bruce b downs &amp; fletcher now,bruce b down amp fletcher
1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",congrat year special cinema pass call c suprman v matrix starwar etc free bxipw pm dont miss
1,"Yank, isikan dl pulsa di no as ini 085323048677 nanti gw gantiin.Penting bget nih krn barusan bos gw nelpon gw tgguin yach…",yank isi pulsa nomor as gantiinpenting bget nih barusan bos telpon tgguin yach
0,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",good afternoon loverboy goe day luck come way think sweeti send love across sea make smile happi
1,"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",hi night lucki night uve invit xchat uk wildest chat text chat pmsgrcvdhgsuitelandsrowwjhl ldn yr
1,"INDOMARCOCELL Menawarkan jdi agenPULSA MKIOS 1CHIP ke semua Oprator harga; V.5=4000, V.10=8000, V.20=16000, Cara gabung ketik:DAFTAR kirim ke 08977628977 #Melukiskan rasa ku tentang kita..",indomarcocell tawar agenpulsa mkios chip oprator harga v v v gabung ketikdaftar kirim lukis ku
1,"SLMT!! No Anda men-dpt hadiah dr:pengundian PT.TELKOMSEL No pin b89c7... Untuk melihat Hadiah Anda, silakan klik : www.telkomselpoin2222.webs.com",selamat nomor mendpt hadiah drpengundian pttelkomsel nomor pin bc hadiah sila klik
0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,taught ranjith sir call sm like becau he verifi project prabu told today pa dont mistak
1,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",dear voucher holder claim week offer pc go tsc appli stop text text stop
1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,get offici england poli rington colour flag yer mobil tonight game text tone flag optout text eng stop box wwx
1,MENDESAK! Ponsel Anda No 07808726822 dianugerahi Hadiah Penelepon Bonus Â £ 2.000 pada 02/09/03! Ini adalah upaya ke-2 kami untuk menghubungi ANDA! Hubungi 0871-872-9758 BOX95QU,desak ponsel nomor anugerah hadiah telepon bonus upaya hubung hubung boxqu
0,"Isi saldo nya bisa di grapari, indomaret, ato di tf dari bca",isi saldo nya grapari indomaret ato tf bca
1,DARI 88066 HILANG â £ 12 BANTUAN,hilang bantu
0,Lol yes. But it will add some spice to your day.,laugh loud ye add spice day
1,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,urgent pleas call landlin cash holiday await collect cs sae po box mxi
1,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,boltblu tone p repli poli mono eg poli cha cha slide yeah slow jamz toxic come stop tone text
1,"Artha Cell diskon Brg elektronik BB Dakota 3 juta BB Onyx3 2,8 jt Camera DLL HUB Sms ke : 085335875777 Pin BB 28BDDF4D www.arthajaya-cell.blogspot.com",artha cell diskon barang elektronik bb dakota juta bb onyx jt camera lain hubung sms pin bb bddfd
0,So wats ur opinion abt him and how abt is character?,wat opinion abt abt charact
0,"Iya, semua kamera kecuali kamera lia aku taro di situ semua",iya kamera kecuali kamera lia taro situ
0,Will purchase d stuff today and mail to you. Do you have a po box number?,purchas stuff today mail po box number
1,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,monthli password wap mobsicom use wap phone pc
0,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,ltgt ish minut minut ago wtf
1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",hot live fantasi call p per min ntt ltd po box croydon cr wb nation rate call
1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,xma prize draw tri contact today draw show prize guarante call land line valid hr
1,Pembayaran'nya bulan ini kalau mau di bayar harap telpon/sms dulu ke atasan kami Bpk.DEDY. Hp;085221118517.Terima kasih.,bayar bayar harap telponsms atas bpkdedy hpterima kasih
1,Untuk mengambil bagian dalam survei seluler kami kemarin! Anda sekarang dapat memiliki 500 teks 2 gunakan sesuka Anda. 2 dapatkan txt cukup kirim TXT ke 80160 T&C www.txt43.com 1.50p,ambil survei seluler kemarin milik teks suka dapat txt kirim txt tc p
0,"Tidak, itu menunggu di e mobil dat bosan wat. Cos menunggu di luar tidak ada yang 2 lakukan. Di rumah dapat melakukan barang-barang saya atau menonton tv wat.",tunggu e mobil dat bosan cos tunggu laku rumah barangbarang tonton televisi
0,Hey... Why dont we just go watch x men and have lunch... Haha ,hey dont go watch x men lunch haha
1,Ini nomor rekeningnya: 5829-01-012786-534. BRI a/n Andika Septiana.,nomor rekening bri an andika septiana
0,Hei jadi duduk ini apakah kita akan untuk intro pilates saja? Atau kickboxing juga?,hei duduk intro pilates kickboxing
0,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,true deari sat pray even felt soso smsd time
0,"Malam telah berakhir untuk hari lain, pagi telah datang dengan cara yang istimewa. Semoga Anda tersenyum seperti sinar cerah dan meninggalkan kekhawatiran Anda di teluk biru biru.",malam pagi istimewa moga senyum sinar cerah tinggal khawatir teluk biru biru
1,Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.,dont forget place mani free request stchoicecouk wish inform call
1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,httptm widelivecomindex wmlidadafirsttruec c rington
0,Olol i printed out a forum post by a guy with the exact same  prob which was fixed with a gpu replacement. Hopefully they dont ignore that.,olol print forum post guy exact prob fix gpu replac hope dont ignor
0,Yes. Last  practice,ye last practic
0,Raviyog Peripherals bhayandar east,raviyog peripher bhayandar east
0,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX,hope arnt piss id would realli like see tomorrow love xxxxxxxxxxxxxx
0,Fine i miss you very much.,fine miss much
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,urgent mobil number award prize guarante call land line claim valid hr
0,I surely dont forgot to come:)i will always be in touch in with you:-),sure dont forgot comei alway touch
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX,want explicit sex sec ring cost pmin gsex pobox wcn xx
1,Gratis entri minggu pertama 2 TEXTPOD 4 kesempatan 2 memenangkan iPod 40GB atau uang tunai Â £ 250 setiap minggu. Txt POD ke 84128 S&K www.textpod.net custcare 08712405020.,gratis entri minggu textpod sempat menang ipod gb uang tunai minggu txt pod sk custcare
0,Makan siang:) Anda tidak online?mengapa?,makan siang onlinemengapa
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",valu custom pleas advis follow recent review mob award bonu prize call
1,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,freemsg text call claim reward hour talk time use phone subscribegbpmnth inc hr stoptxtstop
0,Gais sekalian tanyain Pla ap aja yg diminta dr tempat pla setelah selesai selain nilai dr kampus? Ada surat2 lain ga.,gais tanyain pla ap pla selesai nilai kampus surat
