label,Message,clean_Message
0,Pergi melalui keputusan feeling.wavering yang sangat berbeda dan mengatasi hal yang sama adalah individual.time yang sama akan menyembuhkan semua yang saya percaya.,pergi putus feelingwavering beda atas individualtime sembuh percaya
1,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",hottest pic straight phone see get wet want xx text pic text cost p textoper gga xxx
0,Annoying isn't it.,annoy isnt
0,Me sef dey laugh you. Meanwhile how's my darling anjie!,sef dey laugh meanwhil how darl anji
0,ALSO TELL HIM I SAID HAPPY BIRTHDAY,also tell said happi birthday
1,"Ini adalah ke-2 kalinya kami mencoba menghubungi u. Anda telah memenangkan hadiah Â £ 400. 2 klaim mudah, cukup hubungi 087104711148 SEKARANG! Hanya 10p per menit. BT-nasional-tarif",kali coba hubung menang hadiah klaim mudah hubung p menit btnasionaltarif
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,new textbuddi chat horni guy area p free receiv search postcod gaytextbuddycom text one name
1,"Selamat - Terima kasih kepada teman baik Anda telah MENANG hadiah Natal £ 2.000. 2 klaim mudah, cukup hubungi 08712103738 SEKARANG! Hanya 10p per menit. BT-nasional-tarif",selamat terima kasih teman menang hadiah natal klaim mudah hubung p menit btnasionaltarif
1,FreeMsg: Hei - Saya Buffy. 25 dan suka memuaskan pria. Di rumah sendirian merasa randy. Balas 2 C PIX saya! QlynnBV Help08700621170150p a msg Kirim berhenti untuk menghentikan txts,freemsg hei buffy suka muas pria rumah randy balas c pix qlynnbv helpp a kirim henti henti txts
0,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!,ha wouldnt say didnt read anyth way seem dont like judgementali save friday pub
1,"Orange brings you ringtones from all time Chart Heroes, with a free hit each week! Go to Ringtones & Pics on wap. To stop receiving these tips reply STOP.",orang bring rington time chart hero free hit week go rington pic wap stop receiv tip repli stop
1,"Maaf, saya melewatkan panggilan Anda, mari kita bicara ketika Anda punya waktu. Saya sedang 07090201529",maaf lewat panggil mari bicara
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,privat account statement show unredeem point call identifi code expir
1,Pesan ini dipersembahkan oleh GMW Ltd. dan tidak terhubung ke,pesan sembah gmw ltd hubung
1,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",urgent call landlin complementari tenerif holiday cash await collect sae tc po box wa px ppm sender hol offer
0,Coba siapa yg lagi di prodi? Punten liatin jadwal sidang. Ada tulisan suruh kumpul jam brp gitu gak? Nuhun,coba prodi maaf lihatin jadwal sidang tulis suruh kumpul jam nuhun
1,Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones,text pass collect polyphon rington normal gpr charg appli enjoy tone
1,Surat keputusan dari Tri Care INDONESIA No.XV/2016 Pin_Pemenang ANDA:67ytg44 mendapatkan HADIAH CEK TUNAI Rp.45juta U/INFO klik: www.info-undian3.webnode.com,surat putus tri care indonesia noxv pin menang andaytg hadiah cek tunai rpjuta uinfo klik
0,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!,dont give fli monkey wot think certainli dont mind friend mine
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,dont run away frm walk slowli amp kill dont care enough stop
1,"Last Chance! Claim ur £150 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Sub. 16",last chanc claim worth discount voucher today text shop savamob offer mobil cs savamob pobox muz sub
0,As if i wasn't having enough trouble sleeping.,wasnt enough troubl sleep
1,"Orange membawakan Anda nada dering dari Chart Heroes sepanjang masa, dengan hit gratis setiap minggu! Pergi ke Ringtones &; Pics pada wap. Untuk berhenti menerima tips ini, balas STOP.",orange bawa nada dering chart heroes hit gratis minggu pergi ringtones gambar wap henti terima tips balas stop
1,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248,sex mobil free sexi pic jordan text babe everi wk get sexi celeb pocketbabecouk pic wk
1,"accordingly. I repeat, just text the word ok on your mobile phone and send",accordingli repeat text word ok mobil phone send
0,"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready",im take derek amp taylor walmart im back time your done leav mous desk ill text priscilla readi
0,Thanx...,thanx
1,"Pesan ini gratis. Selamat datang di klub Sex &; Dogging yang baru & lebih baik! Untuk berhenti berlangganan layanan ini, balas STOP. msgs@150p 18+saja",pesan gratis selamat klub sex dogging henti langgan layan balas stop msgsp
0,Waalaikumsalamin apa yg dpt saya bantu min?,waalaikumsalamin bantu min
0,Oh k...i'm watching here:),oh kim watch
1,SELAMAT: Anda T'rpilih L'ngsung M'ndptkan Hadiah Dr PT.TELKOMSEL Rp:75jt.U/INFO Hubungi pusat: 085245780079 Drs.H.MULYADI Pelaksana:TELKOMSEL,selamat trpilih langsung hadiah pttelkomsel rpjtuinfo hubung pusat drshmulyadi pelaksanatelkomsel
0,"Kata ciuman, cium, aku tidak bisa melakukan efek suara! Dia pria yang cantik, bukan! Tipe orang yang membutuhkan senyum untuk mencerahkan harinya!",cium cium efek suara pria cantik tipe orang butuh senyum cerah hari
1,Knock Knock Txt yang ada ke 80082 untuk memasukkan r undian mingguan 4 voucher hadiah Â £ 250 4 toko pilihan tahun. S&K www.tkls.com usia 16 hingga stoptxtstopÂ£1.50/minggu,knock knock txt masuk r undi minggu voucher hadiah toko pilih sk usia stoptxtstop minggu
0,Boy you best get yo ass out here quick,boy best get yo ass quick
1,"Urgent! call 09061749602 from Landline. Your complimentary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs BOX 528 HP20 1YF 150ppm 18+",urgent call landlin complimentari tenerif holiday cash await collect sae tc box hp yf ppm
1,"Wan2 memenangkan Meet + Greet dengan Westlife 4 U atau m8? Mereka saat ini sedang tur apa? 1) Tidak bisa dipecahkan, 2) Tidak liar, 3) Tidak terawat. SMS 1,2 atau 3 ke 83049. Biaya 50p + teks std",wan menang meet greet westlife m tur pecah liar awat sms biaya p teks std
0,Shuhui mengatakan ganti 2 kapal uap suntec? U noe dimana? Kamu di mana sekarang?,shuhui ganti kapal uap suntec noe mana
0,"Saya akan menelepon u 2mrw di ninish, dengan alamat saya yang icky American freek wont stop callin me 2 bad Jen k eh?",telepon mrw ninish alamat icky american freek wont stop callin me bad jen k eh
0,Ya lihat ya tidak di titik,ya lihat ya titik
0,Its ok my arm is feeling weak cuz i got a shot so we can go another time,ok arm feel weak got shot go anoth time
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,privat account statement show unredeem sim point call identifi codexx expir
0,Hey anyway i have to :-),hey anyway
0,"sok saya bebas gmna kalian, bsok hayu , jumat oke",sok bebas besok hayu jumat oke
0,Ãœ tunggu 4 saya di sch saya selesai ard 5..,tunggu sekolah selesai ard
0,ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.,alrit hunnywot night didnt end goin town ju da pub instead ju chillin da mo bedroomlov jen xxx
1,"Double Mins &; 1000 txts pada tarif Orange. Terbaru Motorola, SonyEricsson & Nokia dengan Bluetooth GRATIS! Hubungi MobileUpd8 di 08000839402 atau call2optout/HF8",double mins txts tarif orange baru motorola sonyericsson nokia bluetooth gratis hubung mobileupd calloptouthf
1,"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",free nokia motorola upto mth price linerent free xnet minstxtmth free btooth call mobileupd call optoutdwv
0,"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin",semangat gita putri adison esok moga baik aamiin
0,Be happy there. I will come after noon,happi come noon
0,Yah aku tahu Z akan menjagaku. Jadi jangan khawatir.,yah z jaga khawatir
1,"Latest News! Police station toilet stolen, cops have nothing to go on!",latest news polic station toilet stolen cop noth go
1,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",meet dream partner soon career flyng start find free text horo follow star sign e g horo ari
0,semoga cepat sembuh pak.,moga cepat sembuh
1,"KESEMPATAN ANDA UNTUK BERADA DI REALITY SHOW FANTASI hubungi sekarang = 08707509020 Hanya 20p per menit NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 adalah panggilan nasional = tarif",sempat reality show fantasi hubung p menit ntt ltd po box croydon wb panggil nasional tarif
1,URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm,urgent tri contact last weekend draw show prize guarante call claim code okay valid hr p pm
1,"Free Msg: get Gnarls Barkleys ""Crazy"" ringtone TOTALLY FREE just reply GO to this message right now!",free messag get gnarl barkley crazi rington total free repli go messag right
0,I meant middle left or right?,meant middl left right
0,I see the letter B on my car,see letter b car
0,Dear good morning now only i am up,dear good morn
0,No no. I will check all rooms befor activities,check room befor activ
0,Apakah kertas Anda di e morn atau buritan tmr?,kertas e morn burit tmr
0,"Night sweet, sleep well! I've just been to see The Exorcism of Emily Rose and may never sleep again! Hugs and snogs! ",night sweet sleep well ive see exorc emili rose may never sleep hug snog
1,For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,take part mobil survey yesterday text use howev wish get txt send text tc p
1,Tautan ke gambar Anda telah dikirim. Anda juga dapat menggunakan http://alto18.co.uk/wave/wave.asp?o=44345,taut gambar kirim
0,Jadi wats pendapat Anda abt dia dan bagaimana abt adalah karakter?,wats dapat abt abt karakter
0,Jadinya aku ambil bulanan sampe desember. Tapi sekamar berdua sama sodara aku,ambil bulan desember kamar dua saudara
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,rington servic chang free credit go clubmobilescom choos content stop text club stop pwk club po box mk wt
1,"Kemudahan dan Keamanan bisnis TOGEL kini Berbentuk online, Bergabung dan raih keberuntungan anda di www.brotogel6.com Satu-satunya situs togel online terpercaya",mudah aman bisnis togel bentuk online gabung raih untung satusatunya situs togel online percaya
1,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,welcom pleas repli age gender begin eg
1,Surat keputusan resmi SLMT'No SIM CARD anda telah T/pilih pemenang Ke-2 dri PT-M-TRONIK Pin anda:(2f54e7) U/info klik: www.cekhadiahmtronik2016.ga,surat putus resmi slmtno sim card tpilih menang ptmtronik pin andafe uinfo klik
0,Allo! Kami telah menerjang bus dan naik kereta api dan menang. Maksudku weâ € ̃re di bâ € ̃ham. Selamat beristirahat minggu ini,allo terjang bus kereta api menang maksud we re b ham selamat istirahat minggu
0,Dai i downloaded but there is only exe file which i can only run that exe after installing.,dai download exe file run exe instal
1,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",orang custom may claim free camera phone upgrad loyalti call offer end thmarch tc appli optout availa
1,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again,youll rcv msg chat svc free hardcor servic text go get noth must age verifi yr network tri
0,Please don't text me anymore. I have nothing else to say.,pleas dont text anymor noth els say
1,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX,text banneduk see cost p textoper gga xxx
0,U sick still can go shopping?,sick still go shop
1,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank rington order refer number x mobil charg tone arriv pleas call custom servic
1,thesmszone.com memungkinkan Anda mengirim pesan anonim dan bertopeng gratis .. im mengirim pesan ini dari sana .. Apakah Anda melihat potensi penyalahgunaan???,thesmszonecom kirim pesan anonim topeng gratis im kirim pesan potensi penyalahgunaan
1,"Slmt_No. Anda Mndptkn Hadiah ""GRAND PRIZE"" Uang 'Rp.100jt,dr TELKOMSEL poin No.PIN-25g47jk Hub Call Center 081233303888 Pengirim : T-Sel",slmt no mndptkn hadiah grand prize uang rpjtdr telkomsel poin nopingjk hubung telepon center kirim tsel
0,Pls pergi ke depan dengan watt. Saya hanya ingin memastikan. Semoga akhir pekan Anda menyenangkan. Abiola,pulsa pergi watt moga pekan senang abiola
1,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,award citi break could win summer shop spree everi wk text store skilgm tscswinawkag perwksub
0,Wihh nyimper kopernya dmn? Motor gigi kan?,wihh nyimper koper mana motor gigi
0,"Hey , is * rite u put »10 evey mnth is that all?",hey rite put evey mnth
0,Mungkin saya bisa mendapatkan buku tomo kemudian segera mengembalikannya..? Atau sesuatu.,buku tomo kembali
1,Mendesak! Hubungi 09066350750 dari telepon rumah Anda. Gratis 4* Ibiza Holiday atau 10.000 uang tunai menanti Anda untuk pengambilan ST & C SAE PO BOX 434 SK3 8WP 150 ppm 18+,desak hubung telepon rumah gratis ibiza holiday uang tunai ambil st c sae po box sk wp ppm
0,Aku mau bawa balon sm coklat min. Mau nitip?,bawa balon cokelat min nitip
1,SWASTA! Laporan Rekening 2003 Anda untuk menunjukkan 800 poin S. I. M. yang belum ditebus. Kode Pengenal 08715203652 Panggilan: 42810 kedaluwarsa 29/10/0,swasta lapor rekening poin s i m tebus kode kenal panggil kedaluwarsa
1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,dear xxxxxxx uve invit xchat final attempt contact text chat pmsgrcvdhgsuitelandsrowwjhl ldn yr
1,"Pesan gratis: Jamster! Dapatkan suara katak gila sekarang! Untuk teks poli MAD1, untuk teks nyata MAD2 hingga 88888. 6 suara gila hanya dengan 3 GBP / minggu! 16+hanya! S&K berlaku",pesan gratis jamster dapat suara katak gila teks pol mad teks nyata mad suara gila gbp minggu sk laku
0,"Saya punya <#> , cara apa pun yang bisa saya ambil?",ambil
0,Sayangku! Kenapa kamu butuh waktu lama untuk pergi ke Zaher's? Saya mendapatkan kata-kata Anda di ym dan senang melihatnya tetapi sedih Anda telah pergi. Aku kangen kamu,sayang butuh pergi zahers katakata ym senang sedih pergi kangen
0,Got it! It looks scrumptious... daddy wants to eat you all night long!,got look scrumptiou daddi want eat night long
1,"Krim ke BNI aja a/n Ayu Suryani no rek 0215891174, klo sudah dikirim kabarin ya!",krim bni an ayu suryani nomor rek kirim kabarin ya
0,Maaf bu kalau pesanannya bebek atau ayam ya,maaf bu pesan bebek ayam ya
0,I don know account details..i will ask my mom and send you.my mom is out of reach now.,know account detailsi ask mom send youmi mom reach
1,"Hai, 2 malam keberuntunganmu! Uve diundang 2 XCHAT, obrolan terliar di Inggris! Txt CHAT ke 86688 sekarang! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18thn",hai malam untung uve undang xchat obrol liar inggris txt chat pmsgrcvdhgsuitelandsrowwjhl ldn
0,Now got tv 2 watch meh? U no work today?,got tv watch meh work today
0,Thanks  and ! Or bomb and date as my phone wanted to say! ,thank bomb date phone want say
1,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",urgent mobil award bonu caller prize nd attempt contact call boxqu
0,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,hi di yiju meet pm esaplanad tonight
0,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing,dont hesit know second time weak like keep notebook eat day anyth chang day sure noth
1,Hei saya benar-benar terangsang ingin chatting atau melihat saya telanjang teks panas ke 69698 teks dibebankan pada 150pm untuk berhenti berlangganan teks berhenti 69698,hei benarbenar rangsang chatting telanjang teks panas teks beban pm henti langgan teks henti
1,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",thank rington order refer number x mobil charg tone arriv pleas call custom servic
0,Baaaaabe! Aku merindukanmu! Kamu di mana? Saya harus pergi dan mengajar kelas saya jam 5 ...,baaaaabe rindu pergi ajar kelas jam
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08718738002 Identifier Code: 48922 Expires 21/11/04,privat account statement show unredeem point call identifi code expir
0,We can go 4 e normal pilates after our intro...  ,go e normal pilat intro
1,"Minggu ini penawaran anggota SavaMob sekarang dapat diakses. Hubungi 08709501522 untuk detailnya! SavaMob, POBOX 139, LA3 2WU. Hanya Â £ 1,50 / minggu. SavaMob - menawarkan ponsel!",minggu tawar anggota savamob akses hubung detail savamob pobox la wu minggu savamob tawar ponsel
0,But i'm really really broke oh. No amount is too small even  &lt;#&gt; ,im realli realli broke oh amount small even ltgt
0,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,still havent collect dough pleas let know go place sent get control number
0,Thank u. IT BETTER WORK OUT CAUSE I WILL FEEL USED OTHERWISE,thank better work caus feel use otherwis
0,Erutupalam thandiyachu,erutupalam thandiyachu
1,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,today vodafon number end last four digit select receiv award number match pleas call claim award
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",get lion england tone repli lionm mono lionp poli go origin n best tone gbp network oper rate appli
0,K.. k.. Ada yang spesial hari ini?,k k spesial
0,Hows the champ just leaving glasgow!,how champ leav glasgow
0,Yeah get the unlimited,yeah get unlimit
1,"PESAN RESMI dri Tri Care,Selamat anda m-dptkan hadiah CEK TUNAI Sebesar Rp.45jt No:Pin undian 94AD653, U/Info kunjungi:www.pusat-bimatricare.jimdo.com",pesan resmi tri careselamat mdptkan hadiah cek tunai rpjt nopin undi uinfo kunjung
0,But i haf enuff space got like 4 mb...,haf enuff space got like mb
1,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,mobi pub quizwin high street prize know new duchess cornwal text first name unsub stop sp
0,"Selamat siang kekasih! Bagaimana harimu? Ada keberuntungan yang menghampiri Anda? Aku memikirkanmu, sayang dan mengirim cintaku ke seberang lautan untuk membuatmu tersenyum dan bahagia",selamat siang kasih hari untung hampir pikir sayang kirim cinta seberang laut buat senyum bahagia
0,I have gone into get info bt dont know what to do,gone get info bt dont know
0,Cancel cheyyamo?and get some money back?,cancel cheyyamoand get money back
0,"Aight, call me once you're close",aight call your close
0,Yup mandi liao...,yup mandi liao
1,Anda tidak akan rcv lagi msgs dari chat svc. Untuk layanan Hardcore GRATIS teks PERGI ke: 69988 jika Anda tidak mendapatkan apa-apa u harus Usia Verifikasi dengan jaringan tahun &; coba lagi,rcv msgs chat svc layan hardcore gratis teks pergi apaapa usia verifikasi jaring coba
0,Headin menuju busetop,headin busetop
0,Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,selamat nama moga tempuh hidup bahagia senang
0,Saya tidak bisa terus berbicara dengan orang-orang jika saya tidak yakin saya dapat membayar mereka jika mereka setuju dengan harga. Jadi tolong beri tahu saya apa yang ingin Anda beli dan berapa banyak Anda bersedia membayar,bicara orangorang bayar tuju harga tolong beli sedia bayar
0,K. Apakah Anda baru saja menelepon saya ah?,k telepon ah
0,Oke. Saya meminta uang seberapa jauh,oke uang
0,Your dad is back in ph?,dad back ph
0,"Ayo, itu .",ayo
1,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",date servic ask contact someon shi call reveal pobox uz p
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,urgent tri contact today draw show prize guarante call land line claim valid hr
0,Kemurnian persahabatan antara keduanya bukan tentang tersenyum setelah membaca pesan yang diteruskan. Ini tentang tersenyum hanya dengan melihat namanya. Gud evng musthu,murni sahabat senyum baca pesan terus senyum nama gud evng musthu
0,"Struktur Data, PLA, Skripsi, dan Sidang",struktur data pla skripsi sidang
1,"MELEJIT PINTAR,kursus suami-isteri aktifasi smangat bljr&penguatan fungsi i=otak anak agar prestasi mningkat.Telepon 02749447574 atau ketik OK sms ke 081931753240",lejit pintarkursus suamiisteri aktifasi smangat bljrpenguatan fungsi iotak anak prestasi mningkattelepon ketik ok sms
1,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",think smart win week weekli quiz text play nowtc winnersclub po box uz gbpweek
0,i felt so...not any conveying reason.. Ese he... What about me?,felt sonot convey reason ese
1,MENDESAK Kami mencoba menghubungi Anda Akhir pekan lalu undian menunjukkan Anda telah memenangkan hadiah Â £ 1000 DIJAMIN Hubungi 09064017295 Kode klaim K52 Berlaku 12 jam 150p pm,desak coba hubung pekan undi menang hadiah jamin hubung kode klaim k laku jam p pm
0,Whos this am in class:-),who class
1,FreeMsg Hai sayang wow baru saja mendapat moby cam baru. ingin C pic panas? atau Ingin mengobrol? Im w8in 4uTxt / rply CHAT ke 82242 hlp 08712317606 msg150p 2rcv,freemsg hai sayang wow moby cam c pic panas obrol im menang utxt rply chat hlp msgp rcv
1,Bloomberg -Pusat pesan +447797706009 Mengapa menunggu? Ajukan permohonan untuk http://careers masa depan Anda. bloomberg.com,bloomberg pusat pesan tunggu aju mohon bloombergcom
0,Every monday..nxt week vl be completing..,everi mondaynxt week vl complet
0,How do you plan to manage that,plan manag
1,FreeMsg Hai sayang wow baru saja mendapat moby cam baru. ingin C pic panas? atau Ingin mengobrol? Im w8in 4uTxt / rply CHAT ke 82242 hlp 08712317606 msg150p 2rcv,freemsg hai sayang wow moby cam c pic panas obrol im menang utxt rply chat hlp msgp rcv
1,Burger King - ingin bermain footy di stadion top? Dapatkan 2 Burger King sebelum 1 September dan pergi Besar atau Super dengan Coca-Cola dan keluar sebagai pemenang,burger king main footy stadion top dapat burger king september pergi super cocacola menang
1,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",youv tkt euro cup final cash collect call b pobox ppm
1,"Menakuti gerombolan Anda dengan koleksi Halloween dari logo & pesan pic ditambah nada menakutkan gratis, txt CARD SPOOK ke 8007 zed 08701417012150p per logo / pic",takut gerombol koleksi halloween logo pesan pic tambah nada takut gratis txt card spook zed p logo pic
1,Hubungi Jerman hanya dengan 1 pence per menit! Telepon dari saluran tetap melalui nomor akses 0844 861 85 85. Tidak ada pembayaran di muka. Akses langsung!,hubung jerman pence menit telepon salur nomor akses bayar muka akses langsung
1,8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+,free st week nokia tone mob everi week text nokia get txting tell mate pobox w wq norm ptone
0,"Yo carlos, beberapa teman sudah bertanya padaku tentang kamu, kamu bekerja di semua akhir pekan ini?",ya carlos teman pada pekan
0,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x",jolli good way give ticket sat eve speak x
0,They did't play one day last year know even though they have very good team.. Like india.,didt play one day last year know even though good team like india
0,Havent shopping now lor i juz arrive only,havent shop lor juz arriv
0,I'm done oredi...,im done oredi
0,Nanti aku siaraan diil,siaraan diil
1,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 ,xma reward wait comput randomli pick loyal mobil custom receiv reward call
0,I like dis sweater fr mango but no more my size already so irritating.,like di sweater fr mango size alreadi irrit
1,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,life never much fun great came made truli special wont forget enjoy one gbpsm
0,"semua udah masuk kok, cuma database sindo memang nggak real time.",masuk database sindo real
1,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK DENGAN NICHOLS DARI PARIS. GRATIS MAWAR 2 SEMUA WANITA !! Informasi: 07946746291/07880867867,xclusiveclubsaisai morow soiree speciale zouk nichols paris gratis mawar wanita informasi
1,"Terbaru Nokia Mobile atau iPOD MP3 Player + â £ 400 proze DIJAMIN! Balas dengan: MENANGKAN 83355 sekarang! Norcorp Ltd.Â£1,50/Mtmsgrcvd18+",baru nokia mobile ipod mp player proze jamin balas menang norcorp ltd mtmsgrcvd
1,URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,urgent nd attempt contact uu call b tcsbcmwcnxxcallcostppmmobilesvari max
0,"Silahkan klo pd mau besok gpp, saya nyusul aja paling laporan ke bapaknya. Udh ngehubungin bapak jg.",silah pd besok tidak-apa-apa nyusul lapor bapak ngehubungin
0,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,mayb fat finger press button doesnt know
1,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+ ",urgent call landlin complimentari ibiza holiday cash await collect sae tc po box sk wp ppm
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send COLLECT to 83600 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,cashbal current pound maxim cashin send collect pmsg cc po box tcrw
1,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,boltblu tone p repli poli mono eg poli cha cha slide yeah slow jamz toxic come stop tone text
1,Pinjaman untuk tujuan apapun Â £ 500 - Â £ 75.000. Pemilik rumah + Penyewa dipersilakan. Apakah Anda sebelumnya ditolak? Kami masih bisa membantu. Hubungi Gratis 0800 1956669 atau SMS kembali 'bantuan',pinjam tuju apa milik rumah sewa sila tolak bantu hubung gratis sms bantu
1,"Maaf, hanya iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT dg KTP d KARTU KREDIT, Bunga Flat, simpan sms ni a/hub. 085717559229 ; 02199001886",maaf iklan tawar pinjam uang tunai jamin jt sd jt ktp d kartu kredit bunga flat simpan sms ni ahub
1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",cash prize claim call
1,Bagaimana kalau berhubungan dengan orang-orang yang menunggu perusahaan? Cukup txt kembali NAMA dan USIA Anda untuk ikut serta! Nikmati komunitas (150p/SMS),hubung orangorang tunggu usaha txt nama usia nikmat komunitas psms
0,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(,got lousi sleep kept wake everi hour see cat want come worri cold
1,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,marvel mobil play offici ultim spiderman game mobil right text spider game send free ball wallpap
